fare_amount,fare_class,passenger_count,distance_in_kms,Weekday_name,Hour,Month_Day
7.3,0,1,2.2,7,11,23
4.5,0,1,0.91,7,9,16
9.3,0,1,3.5,3,6,13
4.1,0,1,1.05,3,19,20
8.1,0,2,2.26,5,17,17
12.5,1,1,4.24,3,22,13
4.5,0,1,1.39,3,6,13
22.9,1,1,11.81,6,5,15
9.3,0,1,3.28,7,20,16
5.3,0,1,1.47,4,22,14
3.7,0,1,0.62,2,19,18
7.3,0,2,1.42,1,13,12
4.1,0,2,0.75,7,2,16
6.5,0,3,2.53,7,20,23
6.1,0,2,2.1,5,22,17
3.7,0,1,0.61,5,10,24
12.1,1,1,5.49,4,8,21
7.7,0,1,1.64,4,16,14
8.9,0,1,2.2,3,18,13
10.5,1,1,3.3,6,19,22
6.9,0,3,2.73,2,12,11
6.1,0,1,2.17,3,22,13
8.5,0,1,2.91,3,23,13
3.7,0,1,0.76,4,12,21
11.7,1,1,3.91,3,13,13
14.9,1,1,4.93,4,11,14
49.57,1,1,19.74,3,19,13
16.1,1,1,8.28,5,18,17
9.7,0,1,4.42,1,21,12
5.3,0,1,1.44,4,23,14
7.3,0,1,2.2,2,11,11
9.3,0,1,5.15,7,6,23
30.27,1,2,9.52,6,12,15
8.1,0,1,3.22,4,8,14
5.7,0,2,1.45,5,12,17
7.7,0,2,2.8,6,0,15
9.7,0,1,3.07,6,15,15
5.7,0,1,2.09,2,18,11
5.3,0,1,0.87,1,14,19
5.7,0,1,1.1,7,10,16
12.1,1,3,3.65,1,21,19
9.3,0,1,3.39,3,21,13
8.5,0,1,2.71,6,9,15
5.7,0,1,0.5,7,12,16
40.5,1,1,16.01,3,19,20
6.5,0,4,0.86,6,12,22
7.7,0,2,2.34,5,20,24
3.7,0,1,0.79,5,13,17
12.1,1,2,3.48,5,13,24
6.5,0,1,1.17,1,21,12
5.7,0,1,2.12,5,17,17
5.7,0,3,1.22,4,8,14
10.1,1,5,3.16,7,22,16
4.5,0,5,0.95,3,6,13
6.5,0,1,2.49,5,1,17
6.5,0,1,2.6,5,1,24
6.9,0,2,1.98,3,18,13
5.3,0,1,1.52,3,10,20
49.57,1,1,21.12,6,17,22
6.9,0,1,1.75,5,8,24
10.1,1,1,3.61,1,12,12
8.5,0,1,4.22,7,4,23
49.57,1,1,20.77,4,15,14
5.3,0,1,1.05,5,11,24
8.5,0,1,1.55,3,22,20
31.07,1,1,10.51,3,17,20
6.5,0,1,1.6,5,16,24
4.5,0,1,0.45,3,18,20
5.7,0,1,2.05,1,15,12
45.0,1,1,0.11,1,1,19
22.5,1,4,7.7,7,11,23
4.9,0,1,0.84,5,14,24
6.1,0,1,0.82,2,22,11
6.1,0,1,2.31,7,6,16
6.1,0,1,1.92,6,14,22
17.7,1,1,6.99,6,23,22
4.5,0,1,1.35,4,5,14
11.3,1,3,1.95,2,14,11
6.1,0,1,1.53,6,7,15
3.7,0,1,0.92,7,19,23
7.3,0,5,0.58,7,15,16
7.3,0,1,2.86,1,6,19
8.1,0,2,2.29,3,15,20
6.1,0,1,1.42,1,15,12
10.1,1,1,2.85,5,17,17
7.7,0,1,2.28,3,19,13
5.7,0,1,3.31,3,15,13
15.3,1,1,6.04,2,21,18
12.1,1,1,3.74,2,15,18
6.1,0,1,0.93,7,11,23
8.1,0,1,2.8,3,16,13
4.1,0,1,0.58,1,18,19
11.7,1,1,6.04,3,0,20
4.9,0,1,1.14,2,12,11
23.7,1,1,12.2,6,14,15
5.3,0,1,2.01,5,0,24
20.1,1,1,10.13,5,1,24
14.1,1,5,5.41,4,3,21
6.5,0,1,1.33,5,18,24
7.7,0,2,2.29,1,17,19
21.7,1,2,8.36,2,2,25
12.5,1,1,4.04,5,15,17
8.9,0,1,1.56,3,15,20
6.1,0,4,1.28,6,9,22
8.5,0,1,2.8,7,7,23
7.7,0,1,2.98,7,0,23
11.3,1,1,3.96,5,2,24
6.5,0,1,2.04,3,12,13
6.1,0,1,1.59,6,15,22
4.1,0,1,0.66,2,11,18
11.7,1,2,5.26,5,22,17
12.5,1,4,3.87,5,16,17
3.7,0,1,0.42,3,8,13
8.9,0,1,1.87,6,14,15
4.5,0,1,1.12,7,12,16
9.7,0,1,1.69,2,0,18
4.9,0,1,1.54,5,22,17
6.9,0,1,2.22,2,3,18
7.3,0,3,1.96,6,10,22
4.9,0,1,0.76,1,13,19
8.1,0,2,2.85,5,17,24
7.7,0,1,1.3,6,12,22
15.3,1,1,3.5,6,0,15
15.7,1,1,7.23,2,20,18
10.5,1,2,2.71,3,17,20
19.7,1,1,11.38,2,23,11
6.9,0,1,3.1,6,20,15
8.5,0,1,3.29,1,6,19
3.7,0,1,0.67,1,8,19
8.9,0,1,2.53,3,11,13
10.1,1,1,3.17,7,22,23
10.9,1,1,4.57,2,13,11
9.3,0,2,2.63,2,9,18
4.1,0,1,0.97,6,11,22
12.5,1,1,2.31,7,12,23
6.5,0,1,1.58,7,15,16
7.7,0,1,3.12,4,7,21
9.3,0,1,4.33,7,10,16
4.5,0,1,0.81,4,5,21
10.5,1,1,6.06,6,23,22
18.7,1,1,0.58,6,17,15
5.3,0,1,1.42,5,7,24
6.1,0,1,1.35,3,13,13
7.3,0,2,2.05,2,15,11
12.5,1,1,5.4,3,23,13
4.9,0,1,1.7,1,22,19
3.7,0,1,0.43,2,2,25
6.9,0,1,3.18,3,19,13
7.3,0,1,4.85,2,22,18
8.1,0,1,3.82,5,21,24
5.7,0,1,1.25,7,21,23
6.9,0,2,2.33,2,14,18
6.1,0,1,2.27,4,19,14
8.1,0,1,2.52,2,15,11
3.3,0,1,0.79,1,15,12
6.1,0,1,1.67,7,1,16
3.7,0,2,0.59,6,23,22
3.7,0,1,0.69,2,10,18
4.5,0,1,0.53,4,17,14
3.7,0,2,0.52,7,22,16
6.5,0,1,1.52,1,11,12
8.9,0,1,2.24,3,8,13
6.9,0,2,1.4,1,13,19
6.1,0,1,1.11,6,16,22
8.5,0,2,2.92,2,18,18
6.9,0,1,3.15,2,4,18
4.9,0,1,1.24,5,22,17
7.3,0,1,0.61,2,20,18
10.1,1,1,3.44,6,18,22
5.7,0,1,2.21,2,15,18
8.1,0,1,2.98,4,18,14
18.9,1,1,8.11,7,4,16
11.3,1,1,3.07,5,14,17
4.5,0,1,0.98,1,23,19
4.1,0,1,0.75,1,13,12
8.5,0,2,2.39,7,20,16
4.1,0,1,0.27,6,16,22
6.5,0,1,1.02,3,10,20
4.1,0,1,0.78,2,3,18
5.3,0,1,1.28,2,13,18
10.1,1,1,4.07,7,0,16
6.9,0,1,1.0,7,7,16
9.7,0,5,2.75,5,0,17
7.3,0,1,2.83,2,23,18
6.9,0,1,1.26,7,9,16
4.5,0,2,1.58,1,15,12
6.9,0,2,2.48,3,12,20
10.9,1,1,4.81,6,23,22
8.5,0,4,1.07,5,12,24
7.3,0,1,1.3,6,10,22
4.5,0,2,0.73,7,3,23
6.1,0,1,1.2,7,23,16
18.1,1,1,5.52,1,23,19
6.5,0,1,1.72,2,16,11
4.1,0,2,1.99,2,22,11
7.3,0,1,1.47,1,19,19
12.9,1,3,4.35,5,23,17
6.5,0,1,0.91,5,19,24
6.5,0,1,3.14,4,19,14
28.1,1,1,3.48,1,16,12
5.7,0,1,1.2,3,16,20
18.1,1,1,7.72,5,21,24
6.5,0,2,1.19,2,18,18
6.9,0,2,2.49,7,10,23
8.9,0,1,3.05,7,17,23
8.9,0,1,3.28,4,19,21
4.5,0,1,0.87,7,10,23
7.3,0,1,1.75,1,19,19
8.9,0,1,1.86,7,21,23
11.7,1,1,4.83,3,15,20
8.9,0,2,3.8,7,22,16
6.1,0,1,1.26,1,13,19
5.7,0,1,0.76,1,9,12
4.5,0,1,1.16,1,13,19
7.3,0,1,3.38,2,23,18
5.7,0,1,2.01,2,18,11
6.5,0,2,1.54,5,23,17
7.3,0,1,2.03,6,1,15
14.9,1,1,3.45,1,10,19
16.9,1,1,7.87,6,6,15
9.7,0,2,4.07,6,19,15
11.3,1,1,6.16,2,5,18
6.5,0,1,1.52,6,13,15
11.7,1,4,3.84,5,18,24
13.7,1,2,3.27,5,1,24
8.1,0,2,2.46,7,20,16
6.1,0,1,2.54,2,0,18
11.7,1,1,6.08,2,22,18
6.5,0,2,1.41,3,18,20
5.3,0,1,0.78,4,11,21
7.3,0,1,2.45,3,7,13
4.5,0,2,0.41,1,19,19
6.1,0,1,1.51,6,20,15
5.3,0,3,1.27,1,9,19
15.7,1,1,6.62,5,14,24
23.7,1,1,12.69,7,22,23
9.7,0,1,4.77,7,3,23
7.7,0,1,1.67,7,22,23
3.3,0,1,0.5,3,11,13
5.7,0,1,1.51,2,18,18
3.7,0,1,0.55,3,15,20
7.3,0,1,2.25,7,0,16
7.3,0,1,2.54,1,20,19
12.1,1,1,3.46,7,20,16
6.5,0,1,1.43,4,20,14
8.9,0,1,2.42,7,17,16
28.67,1,1,11.6,7,5,16
4.9,0,1,0.94,1,18,19
9.3,0,2,3.27,1,23,12
13.3,1,1,3.71,3,11,13
7.3,0,3,1.83,2,16,11
2.5,0,1,0.16,7,5,16
6.1,0,1,1.62,1,6,19
21.47,1,1,9.79,7,3,16
10.9,1,1,4.71,7,23,23
16.9,1,2,6.53,5,21,24
8.1,0,1,3.68,5,22,24
5.7,0,1,2.24,7,9,23
3.7,0,1,0.65,7,15,16
5.3,0,1,1.15,4,20,14
4.9,0,1,0.86,3,10,13
16.1,1,1,6.03,2,3,18
5.7,0,1,1.02,2,21,18
9.7,0,1,1.59,4,9,21
5.3,0,1,1.05,3,22,13
6.5,0,1,2.61,5,7,24
5.7,0,1,2.0,6,12,22
10.9,1,1,4.91,7,12,23
14.9,1,1,3.69,5,16,17
32.27,1,1,9.3,1,15,19
6.9,0,1,2.16,2,13,18
9.3,0,1,1.89,1,17,19
14.9,1,1,5.79,1,17,12
8.5,0,1,2.29,4,19,14
8.9,0,4,3.21,7,19,23
4.1,0,2,1.12,1,2,19
6.1,0,1,1.4,2,22,18
5.7,0,1,1.28,6,17,22
8.1,0,2,2.54,5,22,17
9.3,0,2,1.58,6,18,22
6.1,0,1,1.92,3,21,20
6.9,0,1,2.92,4,13,14
4.5,0,1,0.66,6,15,15
36.1,1,1,16.74,1,1,12
10.9,1,1,5.53,5,1,17
3.7,0,1,1.13,4,15,21
2.5,0,1,0.12,5,18,24
4.9,0,2,2.77,1,10,12
10.9,1,1,4.81,2,19,18
7.3,0,1,2.47,5,15,24
6.9,0,1,1.27,7,14,16
12.9,1,1,4.63,7,11,16
22.5,1,1,12.47,7,6,23
7.7,0,1,3.17,3,6,13
4.5,0,1,0.1,7,7,16
7.3,0,1,2.26,7,19,23
8.5,0,1,2.81,3,20,13
6.9,0,3,1.74,2,17,18
24.9,1,1,10.28,2,0,25
6.1,0,1,1.72,6,11,22
4.9,0,1,1.45,7,20,23
45.0,1,1,19.88,7,9,23
6.1,0,1,1.12,6,12,22
4.1,0,1,0.58,3,19,13
10.9,1,1,4.19,5,20,24
7.7,0,2,1.66,5,20,17
6.1,0,1,1.66,5,17,24
12.5,1,2,4.02,6,11,15
8.9,0,1,2.4,5,10,17
10.5,1,1,3.32,2,1,25
8.1,0,1,3.4,1,8,19
4.5,0,1,0.82,7,12,23
3.7,0,2,2.49,3,8,13
7.7,0,3,1.17,4,17,21
6.9,0,1,2.1,7,17,23
6.1,0,1,1.78,6,18,15
14.9,1,1,1.65,2,13,18
10.1,1,1,2.59,4,15,21
15.7,1,2,5.36,6,20,22
16.1,1,1,6.06,4,15,14
4.9,0,1,0.91,4,20,14
4.1,0,1,1.28,1,7,19
10.5,1,1,3.55,5,10,24
5.3,0,1,1.26,3,17,20
11.7,1,1,6.1,6,4,22
9.3,0,1,2.92,7,16,16
15.3,1,1,6.81,7,13,16
5.3,0,2,0.89,3,8,20
6.9,0,1,1.5,4,13,14
6.5,0,1,1.93,4,9,21
9.3,0,4,4.96,1,21,19
5.3,0,1,1.48,3,19,20
6.9,0,1,5.33,3,11,13
8.9,0,1,4.26,2,15,11
14.1,1,1,4.15,2,14,18
4.9,0,1,1.58,4,20,21
49.57,1,1,20.87,3,21,13
8.1,0,1,2.89,3,23,13
4.9,0,2,0.75,7,15,16
10.1,1,1,4.89,5,0,24
6.9,0,2,1.66,7,21,16
4.1,0,1,0.86,5,8,17
8.1,0,1,3.07,6,15,15
12.5,1,1,4.55,6,17,15
6.5,0,1,1.55,5,11,24
8.5,0,2,1.29,2,0,25
7.7,0,1,2.15,4,19,21
17.7,1,4,5.43,7,22,23
14.5,1,1,7.61,4,23,21
6.1,0,1,1.68,2,11,11
6.5,0,1,1.2,6,17,22
45.0,1,1,21.27,4,13,14
27.3,1,1,8.32,5,8,17
8.9,0,1,3.98,2,1,18
26.27,1,2,8.93,2,10,18
14.9,1,1,4.39,7,1,16
12.5,1,1,3.01,6,17,22
5.3,0,3,1.47,6,9,22
7.3,0,2,1.23,7,15,16
6.9,0,1,2.27,4,14,14
8.1,0,1,3.7,2,19,11
12.5,1,1,3.68,4,19,21
10.5,1,1,2.26,6,11,22
4.5,0,1,1.31,5,15,17
27.87,1,2,8.3,5,12,24
6.5,0,1,1.06,1,12,19
8.5,0,1,2.81,6,7,22
17.3,1,2,8.04,1,23,12
5.7,0,1,1.94,6,8,15
8.1,0,1,0.86,2,18,11
12.1,1,1,4.81,7,23,16
6.5,0,1,1.3,4,15,21
15.3,1,1,7.33,5,21,17
8.1,0,1,3.49,4,19,14
12.1,1,1,4.56,4,1,14
9.3,0,1,2.71,7,21,16
4.5,0,1,0.64,1,20,12
8.1,0,1,3.83,6,21,22
10.1,1,2,5.31,2,0,25
40.5,1,1,13.87,3,8,20
7.7,0,1,2.25,5,0,24
8.9,0,1,3.09,2,3,18
9.7,0,2,3.56,3,8,20
9.3,0,1,2.22,1,13,12
8.5,0,1,3.31,6,4,15
13.3,1,1,5.53,3,7,13
4.1,0,2,2.33,2,14,18
8.5,0,1,4.1,4,15,21
5.7,0,2,1.98,2,14,11
11.3,1,1,4.3,3,14,20
5.3,0,1,1.37,7,3,16
7.7,0,5,2.53,1,6,12
23.7,1,2,9.54,5,12,17
18.5,1,1,7.32,2,14,11
14.5,1,1,0.04,5,0,24
7.3,0,2,1.79,2,2,18
6.1,0,4,1.37,7,18,23
10.5,1,1,4.46,7,23,16
6.5,0,2,2.46,2,9,11
10.9,1,1,3.92,6,22,15
8.1,0,1,4.03,7,19,23
4.1,0,1,0.8,6,6,15
6.5,0,1,0.78,5,7,24
8.5,0,4,3.53,7,19,23
19.7,1,1,5.41,6,12,15
16.5,1,1,3.79,2,9,11
14.1,1,5,6.58,6,2,15
26.67,1,1,8.25,4,0,14
9.3,0,3,0.88,5,19,17
8.1,0,1,2.71,4,15,14
6.9,0,2,1.05,3,23,13
8.1,0,1,2.02,3,15,13
13.7,1,2,0.12,6,21,22
17.3,1,1,5.47,5,2,17
24.1,1,1,10.98,5,20,24
8.5,0,1,2.47,4,12,14
34.9,1,1,18.76,4,16,14
10.9,1,1,4.06,4,11,21
14.5,1,1,5.48,4,14,14
8.5,0,1,2.09,7,13,23
6.1,0,1,1.8,4,17,14
8.1,0,1,1.83,6,10,22
15.3,1,1,7.12,3,6,20
12.9,1,1,6.07,2,23,18
26.1,1,1,12.7,7,22,23
6.5,0,1,1.7,6,7,15
12.1,1,3,4.94,4,13,21
9.7,0,1,4.2,6,0,22
12.9,1,1,3.81,1,23,19
4.1,0,4,0.64,4,20,21
6.9,0,1,2.17,2,9,18
6.9,0,1,2.43,7,22,23
18.1,1,3,7.89,6,16,22
14.1,1,3,3.16,2,12,11
5.7,0,1,2.24,3,22,20
12.1,1,1,3.02,4,20,14
32.9,1,2,17.38,5,2,17
5.7,0,2,1.32,5,20,24
6.1,0,1,1.31,3,19,13
4.1,0,1,0.74,4,8,21
8.9,0,3,2.28,6,20,15
10.5,1,1,2.86,1,13,19
10.1,1,1,4.08,6,20,15
6.1,0,3,2.43,7,21,23
6.1,0,1,1.39,1,13,19
7.7,0,2,2.16,5,22,17
8.9,0,4,1.87,2,13,18
16.5,1,1,8.69,5,16,17
7.3,0,1,3.05,7,6,16
5.7,0,1,1.84,4,19,14
8.5,0,1,3.19,2,10,18
5.3,0,1,1.15,5,9,17
7.7,0,1,1.81,7,22,23
4.1,0,2,0.94,2,18,18
10.1,1,1,3.72,7,22,23
3.7,0,1,0.69,3,15,20
6.5,0,1,1.82,2,18,11
4.5,0,1,0.6,6,11,22
8.1,0,1,3.18,4,22,21
4.9,0,1,1.26,4,8,14
4.9,0,1,2.03,2,10,18
10.1,1,1,4.64,2,8,18
12.5,1,2,5.35,3,17,13
6.5,0,1,0.98,7,9,23
33.7,1,1,14.02,5,13,17
9.7,0,2,2.42,4,20,21
16.1,1,2,8.32,5,13,17
7.3,0,5,2.64,5,16,24
9.7,0,1,2.36,6,18,15
5.7,0,1,1.14,7,9,23
6.9,0,4,1.1,5,3,24
4.1,0,1,0.67,5,7,24
6.1,0,1,1.49,2,3,25
5.7,0,1,1.82,4,20,21
17.3,1,2,5.81,5,12,24
9.3,0,1,3.51,3,16,20
5.7,0,2,1.99,2,16,11
8.5,0,1,2.92,1,14,19
6.5,0,1,2.34,5,23,17
8.5,0,1,2.8,4,18,21
4.1,0,1,0.83,5,20,17
10.1,1,2,3.24,7,20,16
6.1,0,1,1.66,2,17,11
8.5,0,1,1.37,4,11,14
5.3,0,1,1.04,4,10,21
9.3,0,1,3.67,5,12,17
6.9,0,1,1.95,6,18,22
7.3,0,3,3.09,4,15,14
8.1,0,1,2.78,4,19,21
5.7,0,1,1.28,4,23,14
4.5,0,1,0.74,4,16,21
4.5,0,1,1.4,5,21,17
5.7,0,1,1.03,1,16,19
8.1,0,1,1.81,3,18,13
6.9,0,1,2.22,6,23,15
18.9,1,2,3.82,2,18,11
10.1,1,5,1.98,4,21,21
5.7,0,1,1.31,4,21,21
3.3,0,1,0.47,5,13,17
6.5,0,1,1.84,6,5,22
4.9,0,1,1.32,3,14,20
7.7,0,1,2.32,4,7,14
5.7,0,3,1.51,3,13,13
8.9,0,1,3.0,3,4,20
20.1,1,1,6.26,7,13,16
4.1,0,2,0.29,6,19,15
3.7,0,1,0.91,4,11,21
31.3,1,1,14.15,1,21,12
5.3,0,1,1.63,1,19,19
4.1,0,1,0.89,7,9,16
7.3,0,1,3.26,6,20,22
8.1,0,1,1.98,5,13,24
9.7,0,1,3.63,6,9,22
6.1,0,2,1.96,5,0,24
5.7,0,2,1.51,6,10,15
6.1,0,1,1.13,7,1,16
6.1,0,1,1.39,5,14,17
5.7,0,2,1.28,6,20,15
14.5,1,2,4.2,6,10,22
4.5,0,1,1.23,3,16,13
8.5,0,1,1.78,7,6,23
14.5,1,1,5.04,3,9,20
21.7,1,1,10.79,5,2,24
3.3,0,1,0.4,6,12,15
7.7,0,1,2.23,3,18,13
9.3,0,1,3.03,6,12,15
29.47,1,1,10.16,3,16,20
8.5,0,1,2.76,6,16,15
14.9,1,1,6.57,4,22,14
10.1,1,4,3.41,5,2,17
6.5,0,1,2.37,3,3,13
9.3,0,1,1.93,7,8,23
10.1,1,1,2.36,7,18,16
14.9,1,2,4.29,2,21,18
13.3,1,1,3.94,6,19,22
11.3,1,1,3.26,5,11,24
12.5,1,1,5.27,4,21,21
10.2,1,2,4.07,7,0,16
8.9,0,1,2.55,3,14,13
5.7,0,1,1.99,6,19,22
12.9,1,2,7.63,2,4,18
5.7,0,1,1.1,4,10,14
13.3,1,1,3.75,5,2,24
36.1,1,1,17.14,6,15,15
10.9,1,1,2.25,7,20,16
5.3,0,5,1.29,3,19,13
5.3,0,1,1.15,6,16,15
12.5,1,2,3.45,4,0,21
9.7,0,1,2.24,5,20,17
4.1,0,1,0.34,5,22,24
5.3,0,1,1.18,3,9,13
4.1,0,2,0.72,6,22,22
14.1,1,1,6.21,3,8,13
7.3,0,1,1.86,3,9,20
4.1,0,1,0.66,3,15,20
7.7,0,1,2.43,4,2,21
6.5,0,1,2.02,4,18,21
8.5,0,1,2.18,3,13,20
6.1,0,1,1.48,2,21,18
20.1,1,1,8.38,4,18,21
11.3,1,3,4.36,6,15,22
11.3,1,1,4.88,7,12,16
11.7,1,1,4.5,5,1,17
9.3,0,1,4.79,5,15,24
5.7,0,1,1.55,1,12,12
3.7,0,1,0.77,3,8,13
8.1,0,1,2.25,2,17,18
14.9,1,1,6.36,4,0,14
5.7,0,1,1.0,7,0,23
8.1,0,1,2.31,4,20,21
10.1,1,2,3.11,6,21,15
37.47,1,2,0.26,1,13,12
6.5,0,4,1.47,6,15,15
8.1,0,2,2.07,1,8,19
6.1,0,2,2.2,5,19,24
12.5,1,2,4.19,4,13,14
4.1,0,1,0.75,6,9,22
12.1,1,2,4.08,6,20,22
5.7,0,1,1.58,7,23,23
12.9,1,1,4.77,3,18,13
10.1,1,4,2.02,6,17,22
26.1,1,1,11.76,4,0,14
4.9,0,1,1.69,5,13,24
6.1,0,1,1.36,1,19,12
7.3,0,1,2.15,2,13,18
5.3,0,1,1.33,5,6,24
6.5,0,1,2.61,4,7,14
12.5,1,1,4.39,1,9,19
32.27,1,1,2.63,3,10,20
6.1,0,5,1.74,3,23,13
6.9,0,1,0.91,7,18,23
7.7,0,1,1.97,4,15,14
4.5,0,1,1.29,5,18,24
6.1,0,1,1.15,3,21,20
6.1,0,4,1.69,3,13,13
33.2,1,1,9.1,1,11,19
6.9,0,1,1.66,1,14,12
5.7,0,1,2.24,1,17,19
6.9,0,1,2.26,5,12,17
4.9,0,1,1.08,7,19,16
4.5,0,1,0.66,6,8,15
25.3,1,3,9.58,3,21,13
7.3,0,2,2.27,1,22,19
8.1,0,1,3.43,5,2,17
7.3,0,1,1.41,3,13,13
6.9,0,2,1.61,2,12,18
6.9,0,1,1.29,7,13,23
5.3,0,1,1.04,5,22,17
11.3,1,2,4.64,1,21,19
6.5,0,2,1.34,5,15,24
5.7,0,1,1.32,7,15,16
12.5,1,1,2.46,2,13,11
4.1,0,1,0.6,5,9,24
6.5,0,1,1.53,5,19,17
13.3,1,1,5.96,5,11,17
14.1,1,1,4.02,4,19,14
6.5,0,1,2.9,5,15,24
4.9,0,1,1.21,5,22,17
8.9,0,1,3.0,4,12,14
12.5,1,1,4.75,4,19,21
16.5,1,1,4.66,1,18,12
49.57,1,5,21.02,1,21,19
7.7,0,1,1.78,4,10,21
4.1,0,1,0.93,1,20,12
7.7,0,1,1.65,6,8,22
6.9,0,1,1.88,4,7,14
4.9,0,1,1.09,1,9,12
3.3,0,1,0.4,2,20,18
8.5,0,1,2.97,2,20,11
16.1,1,1,5.62,6,14,22
9.7,0,3,1.25,5,13,24
3.7,0,2,0.85,3,9,13
8.5,0,1,2.56,5,16,24
6.5,0,1,1.57,1,21,19
14.1,1,1,5.9,2,10,11
6.5,0,2,2.38,5,17,24
17.7,1,1,3.59,5,0,17
39.47,1,1,13.24,1,12,19
8.1,0,1,3.88,1,6,19
13.3,1,1,5.07,5,21,17
4.5,0,1,1.44,1,8,12
40.67,1,1,13.4,6,17,15
10.1,1,1,3.32,3,8,13
6.1,0,1,1.53,1,20,19
4.5,0,1,0.65,4,17,21
4.9,0,1,1.43,3,18,20
11.7,1,1,5.05,3,21,13
9.7,0,1,2.73,1,9,12
14.5,1,1,6.59,5,8,17
10.1,1,1,3.52,4,7,14
4.9,0,1,1.31,4,9,21
8.5,0,2,2.12,5,20,24
4.9,0,1,1.56,7,22,23
22.5,1,2,11.23,2,13,18
14.9,1,1,5.44,6,18,22
14.5,1,2,5.08,5,13,17
6.9,0,1,2.01,3,18,13
5.3,0,2,1.83,4,3,21
10.1,1,1,2.92,4,14,21
5.7,0,1,1.07,3,14,20
11.3,1,2,3.79,7,17,16
15.7,1,1,8.86,5,1,24
7.3,0,1,3.81,2,10,18
4.9,0,1,1.17,4,20,14
4.5,0,1,0.75,1,9,12
15.7,1,1,4.87,5,22,17
6.9,0,1,2.02,4,10,14
4.9,0,1,0.97,4,22,21
13.3,1,1,6.53,1,20,19
8.1,0,1,2.3,2,9,11
3.3,0,1,0.45,2,3,25
22.9,1,2,8.51,2,3,25
35.07,1,2,8.51,7,10,16
12.9,1,1,3.88,1,6,19
10.5,1,4,2.56,7,23,16
6.1,0,4,0.96,6,18,22
8.9,0,1,3.02,3,0,20
45.0,1,1,19.96,5,15,17
6.5,0,1,1.11,3,11,13
6.9,0,1,1.98,3,7,13
5.3,0,2,1.15,5,2,17
12.1,1,1,3.17,5,14,24
6.5,0,3,2.02,1,18,12
6.1,0,1,1.48,4,11,21
7.3,0,1,2.69,3,7,20
9.7,0,2,2.61,6,21,15
15.7,1,2,1.06,7,12,23
6.9,0,1,3.18,5,7,17
15.3,1,1,7.54,4,3,14
12.1,1,1,5.4,3,6,20
5.3,0,3,1.29,7,17,23
5.3,0,1,0.84,3,10,20
5.7,0,1,1.68,3,9,13
4.9,0,1,1.22,2,20,18
4.9,0,1,1.04,6,17,15
5.3,0,1,1.78,2,0,18
10.9,1,1,4.0,3,10,13
4.1,0,1,1.1,6,19,22
7.3,0,1,3.0,7,22,23
2.9,0,1,0.39,5,18,17
5.3,0,1,0.8,3,13,13
10.9,1,1,3.49,3,0,13
7.7,0,4,2.7,7,23,16
6.5,0,1,1.41,7,14,16
17.3,1,1,8.68,6,9,15
25.7,1,1,8.89,7,22,23
8.9,0,1,3.09,6,0,15
11.3,1,1,5.02,1,10,19
11.7,1,1,3.34,3,16,20
12.9,1,1,4.04,5,13,17
49.57,1,2,20.25,7,7,23
9.3,0,1,3.3,5,12,17
16.1,1,1,6.03,7,10,16
43.7,1,1,19.28,2,13,11
14.5,1,1,3.79,7,9,16
10.1,1,1,2.81,7,21,16
5.3,0,1,1.51,5,7,24
13.3,1,2,5.38,6,1,15
6.1,0,1,1.4,7,16,23
9.3,0,5,3.37,6,3,15
8.5,0,1,8.59,1,6,12
9.7,0,3,3.43,2,0,25
5.7,0,1,1.09,1,9,19
17.3,1,3,5.88,2,3,18
10.5,1,1,3.97,3,11,20
7.7,0,1,1.74,1,14,12
49.57,1,1,20.0,7,13,23
8.5,0,1,4.41,3,6,20
4.5,0,1,1.14,2,2,18
8.9,0,2,2.03,3,13,13
11.7,1,1,3.07,5,13,24
11.7,1,1,4.09,3,21,13
26.5,1,1,11.96,5,18,17
7.7,0,1,3.63,5,22,17
10.5,1,1,4.46,7,7,23
5.3,0,2,1.2,2,11,18
6.9,0,1,1.96,5,11,17
10.9,1,1,3.14,2,12,11
4.5,0,2,1.04,3,13,13
6.1,0,1,2.12,2,11,11
6.5,0,2,1.55,7,1,16
11.7,1,2,5.97,1,19,12
9.3,0,1,3.02,7,12,23
6.5,0,1,1.33,1,16,19
9.3,0,1,2.84,7,2,16
24.1,1,1,6.74,5,2,17
33.3,1,1,17.0,6,0,15
4.9,0,1,0.72,3,9,13
4.5,0,1,0.89,1,20,12
4.5,0,1,0.76,7,9,16
5.3,0,2,0.58,7,22,16
11.7,1,2,4.24,2,11,11
12.5,1,1,4.0,7,20,23
4.9,0,1,0.82,3,8,13
3.3,0,1,0.34,7,12,23
14.5,1,1,7.38,6,16,15
14.1,1,1,6.58,2,21,11
4.9,0,1,1.51,7,20,23
12.5,1,2,5.28,3,10,13
15.7,1,1,6.8,5,0,24
14.9,1,1,4.59,4,15,14
7.7,0,1,3.2,5,21,17
3.3,0,1,0.39,5,23,17
5.7,0,2,1.21,1,12,12
6.5,0,1,1.54,2,18,18
10.5,1,1,4.09,7,11,16
7.3,0,1,2.3,7,14,23
3.7,0,1,0.51,1,23,12
5.3,0,1,1.39,2,1,25
5.3,0,1,0.94,2,15,18
8.9,0,1,2.64,4,8,14
12.9,1,1,6.27,5,0,17
8.1,0,1,1.58,5,14,17
9.7,0,1,1.51,6,20,15
9.3,0,1,3.33,1,12,12
